Ingredient,SMILES,score
mercurius solubilis,N.N.[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Hg+2],5.282650947570801
merc sol,N.N.[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Hg+2],5.282650947570801
myricetin,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,5.2864227294921875
indigo,C1=CC=C2C(=C1)C(=C(N2)C3=NC4=CC=CC=C4C3=O)O,5.287413597106934
gingerol,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,5.287439346313477
6-gingerol,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,5.287439346313477
(s)-5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-decanone,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,5.287439346313477
alpha-arbutin,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,5.289181709289551
arbutin,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,5.289181709289551
acetylcystine,CC(=O)C(C(C(=O)O)N)SSCC(C(=O)O)N,5.291386604309082
ricinoleic acid,CCCCCCC(CC=CCCCCCCCC(=O)O)O,5.293224334716797
gamma-butyrobetaine ethyl ester,CCOC(=O)CCC[N+](C)(C)C,5.294057846069336
transforming growth factor alpha,CC1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)C(C)C)CC2=CC=C(C=C2)O)CO)CC3=CNC=N3)NC(=O)C(C(C)C)NC(=O)C4CSSCC5C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSSCC(C(=O)N6CCCC6C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5)CC7=CC=CC=C7)CCC(=O)N)C(C)O)CC8=CNC=N8)CO)CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(CC9=CC=CC=C9)NC(=O)C(CC1=CNC=N1)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C(C)C)N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)N4)C)CCCCN)CC(=O)O)CCC(=O)O)CCC(=O)N)C(C)C)CC(C)C)CC1=CC=CC=C1)CCCNC(=N)N)C(C)O)CC1=CNC=N1)CC1=CC=CC=C1)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC=N1)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)O)CCCNC(=N)N,5.294642448425293
tgf-alpha,CC1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)C(C)C)CC2=CC=C(C=C2)O)CO)CC3=CNC=N3)NC(=O)C(C(C)C)NC(=O)C4CSSCC5C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSSCC(C(=O)N6CCCC6C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N5)CC7=CC=CC=C7)CCC(=O)N)C(C)O)CC8=CNC=N8)CO)CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(CC9=CC=CC=C9)NC(=O)C(CC1=CNC=N1)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C(C)C)N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)N4)C)CCCCN)CC(=O)O)CCC(=O)O)CCC(=O)N)C(C)C)CC(C)C)CC1=CC=CC=C1)CCCNC(=N)N)C(C)O)CC1=CNC=N1)CC1=CC=CC=C1)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC=N1)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)O)CCCNC(=N)N,5.294642448425293
niacinamide ascorbate,C1=CC(=CN=C1)C(=O)N.C(C(C1C(=C(C(=O)O1)O)O)O)O,5.295590400695801
nicotinamide ascorbate,C1=CC(=CN=C1)C(=O)N.C(C(C1C(=C(C(=O)O1)O)O)O)O,5.295590400695801
cannabinol,CCCCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)O,5.302054405212402
l-arginine l-pyroglutamate,C1CC(=O)NC1C(=O)O.C(CC(C(=O)O)N)CN=C(N)N,5.304290771484375
arginine pyroglutamate,C1CC(=O)NC1C(=O)O.C(CC(C(=O)O)N)CN=C(N)N,5.304290771484375
arginine l-pyroglutamate,C1CC(=O)NC1C(=O)O.C(CC(C(=O)O)N)CN=C(N)N,5.304290771484375
l-arginine-l-pyroglutamate,C1CC(=O)NC1C(=O)O.C(CC(C(=O)O)N)CN=C(N)N,5.304290771484375
defender,CC1OC(OC(OC(O1)C)C)C,5.308131217956543
isopropyl myristate,CCCCCCCCCCCCCC(=O)OC(C)C,5.309247016906738
l-arginine ketoisocaproate,CC(C)CC(=O)C(=O)O.C(CC(C(=O)O)N)CN=C(N)N,5.311000823974609
arginine ketoisocaproate,CC(C)CC(=O)C(=O)O.C(CC(C(=O)O)N)CN=C(N)N,5.311000823974609
akic,CC(C)CC(=O)C(=O)O.C(CC(C(=O)O)N)CN=C(N)N,5.311000823974609
xos,C1=CC(=CC(=C1)C(=O)O)C=CC2=CC=C(C=C2)O,5.31110954284668
evodiamine,CN1C2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,5.311455726623535
nisin,CCC(C)C1C(=O)NC(=C)C(=O)NC(C(=O)NC(CSCC(C(=O)N1)NC(=O)C(=CC)NC(=O)C(C(C)CC)N)C(=O)NC2C(SCC(NC(=O)CNC(=O)C3CCCN3C2=O)C(=O)NC(CCCCN)C(=O)NC4C(SCC(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC4=O)C)CC(C)C)CCSC)C(=O)NC(CC(=O)N)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC5C(SCC6C(=O)NC(C(=O)NC(CSC(C(C(=O)N6)NC(=O)C(NC5=O)C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(CC7=CN=CN7)C(=O)NC(C(C)C)C(=O)NC(=C)C(=O)NC(CCCCN)C(=O)O)CC8=CN=CN8)C)C)C)CC(C)C,5.311910629272461
zinc picolinate,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Zn+2],5.315354347229004
l-arginine alpha-ketoglutarate,C(CC(C(=O)O)N)CN=C(N)N.C(CC(=O)O)C(=O)C(=O)O,5.317304611206055
arginine alpha-ketoglutarate,C(CC(C(=O)O)N)CN=C(N)N.C(CC(=O)O)C(=O)C(=O)O,5.317304611206055
l-arginine-alpha-ketoglutarate,C(CC(C(=O)O)N)CN=C(N)N.C(CC(=O)O)C(=O)C(=O)O,5.317304611206055
aakg,C(CC(C(=O)O)N)CN=C(N)N.C(CC(=O)O)C(=O)C(=O)O,5.317304611206055
ip-6,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,5.318868637084961
inositol hexaphosphate,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,5.318868637084961
ip6,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,5.318868637084961
inositol hexaphosphoric acid,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,5.318868637084961
phytic acid,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,5.318868637084961
benzalkonium chloride,CCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],5.319788932800293
isovitexin,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)O,5.320703506469727
aminopeptidase n,C1=CC=C(C(=C1)C2=C(C(=O)C3=CC=CC(=C3O2)CC(=O)O)[N+](=O)[O-])[N+](=O)[O-],5.325011253356934
s-adenosyl-l-methionine tosylate,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5.325862884521484
honokiol,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,5.326700210571289
cytidine-5'-diphosphocholine,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,5.330904006958008
cdp-choline,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,5.330904006958008
cytidine 5'-diphosphocholine,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,5.330904006958008
citicholine,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,5.330904006958008
cytidine diphosphate choline,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,5.330904006958008
citicoline,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,5.330904006958008
cdp choline,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,5.330904006958008
3;3' diindolylmethane,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,5.332832336425781
3;3'-diindolylmethane,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,5.332832336425781
diindolylmethane,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,5.332832336425781
dim,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,5.332832336425781
3-(1h-indol-3-ylmethyl)-1h-indole,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,5.332832336425781
iron phosphate,[O-]P(=O)([O-])[O-].[Fe+3],5.340167999267578
ferric orthophosphate,[O-]P(=O)([O-])[O-].[Fe+3],5.340167999267578
ferric phosphate,[O-]P(=O)([O-])[O-].[Fe+3],5.340167999267578
dihydromyricetin,C1=C(C=C(C(=C1O)O)O)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O,5.341301918029785
n-caffeoyldopamine,C1=CC(=C(C=C1CCNC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,5.341904640197754
n-acetyl-l-tyrosine-ethyl ester monohydrate,CCOC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C.O,5.349903106689453
eicosatetraenoic acid,CCCCCCCCCCCC=CC=CC=CC=CC(=O)O,5.350076675415039
n;n-dimethylphenethylamine,CC(C1=CC=CC=C1)N(C)C,5.350847244262695
medina,C(N[N+](=O)[O-])N[N+](=O)[O-],5.351378440856934
magnesium acetyl-taurate,CC(=O)NCCS(=O)(=O)[O-].CC(=O)NCCS(=O)(=O)[O-].[Mg+2],5.351863861083984
daidzin,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O,5.35197639465332
curcumin,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,5.356192588806152
curcumin i,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,5.356192588806152
curcuma,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,5.356192588806152
curcumin phytosome,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,5.356192588806152
turmeric essential oil,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,5.356192588806152
tumeric,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,5.356192588806152
nefiracetam,CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O,5.3578081130981445
bisabolol,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,5.359858512878418
alpha-bisabolol,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,5.359858512878418
lactium,CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC2=CC=C(C=C2)O)N,5.359972953796387
copper chlorophyllin,CCC1=C(C2=NC1=CC3=C(C(=C([O-])[O-])C(=N3)C(=C4C(C(C(=CC5=NC(=C2)C(=C5C)C=C)N4)C)CCC(=O)O)CC(=O)O)C)C.[Cu+2],5.360043525695801
silychristin,COC1=C(C=CC(=C1)C2C(C3=C(O2)C(=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)O)CO)O,5.360405921936035
sesamin,C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,5.362129211425781
s4,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)OS(=O)(=O)N)C,5.362277984619141
vitexin,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,5.363083839416504
pfbc,C1=CC(=CC=C1COC2=NC=CC(=N2)N)F,5.363666534423828
potassium-magnesium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Mg+2].[K+],5.368043899536133
6-paradol,CCCCCCCC(=O)CCC1=CC(=C(C=C1)O)OC,5.368171691894531
l3c,C1=CC(=CC=C1CCl)C(=O)O,5.368669509887695
glycetein,COC1CC2C(CC1O)OC=C(C2=O)C3=CC=C(C=C3)O,5.368764877319336
aurantium,CC(CCCC(C)(C)O)CC=NC1=CC=CC=C1C(=O)OC,5.36906623840332
oleoylethanolamide,CCCCCCCCC=CCCCCCCCC(=O)NCCO,5.36962890625
(z)-n-(2-hydroxyethyl)octadec-9-enamide,CCCCCCCCC=CCCCCCCCC(=O)NCCO,5.36962890625
pyritinol,CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C,5.371063232421875
5;7-dimethoxyflavone,COC1=CC2=C(C(=C1)OC)C(=O)C=C(O2)C3=CC=CC=C3,5.373126983642578
chondroitin sulfate b,CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])O)O)O,5.373710632324219
isoquercetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,5.379088401794434
hyperoside,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,5.379088401794434
monomagnesium di-l-aspartate,C(C(C(=O)O)N)C(=O)[O-].C(C(C(=O)O)N)C(=O)[O-].[Mg+2],5.379331588745117
ginkgolide b,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O,5.380978584289551
magnesium l-aspartate,[H+].[H+].C(C(C(=O)[O-])N)C(=O)[O-].C(C(C(=O)[O-])N)C(=O)[O-].[Mg+2],5.382551193237305
s-acetyl-glutathione,CC(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,5.383667945861816
s-acetyl-l-glutathione,CC(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,5.383667945861816
s-acetyl l-glutathione,CC(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,5.383667945861816
vitamin b-2,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,5.385198593139648
riboflavina,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,5.385198593139648
vitamin b2,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,5.385198593139648
riboflavin,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,5.385198593139648
acetyl-l-carnitine arginate,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C.C(CC(C(=O)O)N)CN=C(N)N,5.388644218444824
lignans,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,5.394466400146484
mucolase,C(C(C(=O)O)N)SCC(=O)O,5.395669937133789
cyanidin,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O,5.396812438964844
lithium aspartate,[H+].[Li+].C(C(C(=O)[O-])N)C(=O)[O-],5.397980690002441
creatine ethyl ester,CCOC(=O)CN(C)C(=N)N,5.398704528808594
creatine ethyl-ester,CCOC(=O)CN(C)C(=N)N,5.398704528808594
mangiferin,C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=C(C(=C3)O)C4C(C(C(C(O4)CO)O)O)O)O,5.399833679199219
ferronyl iron,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=[C-]1.[Fe],5.410820960998535
ginkgolide c,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5O)C(C)(C)C)C(C(=O)OC6O4)O)O,5.411652565002441
acetyl-l-carnitine arginate dihydrochloride,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C.C(CC(C(=O)O)N)CN=C(N)N.Cl.Cl,5.413363456726074
ferrochel,C(C(=O)[O-])[NH-].C(C(=O)[O-])[NH-].[Fe+4],5.4189653396606445
ngf,C(C(C(C(C(C(CO)O)O)O)NC(=O)CO)O)C(=O)C(=O)O,5.419232368469238
docusate calcium,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Ca+2],5.424081802368164
cichoric acid,C1=CC(=C(C=C1C=CC(=O)OC(C(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)C(=O)O)O)O,5.42556095123291
lactitol,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,5.425961494445801
maltitol,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,5.425961494445801
gamma-butyrobetaine ethyl ester chloride,CCOC(=O)CCC[N+](C)(C)C.[Cl-],5.4262189865112305
myrcene,CC(=CCCC(=C)C=C)C,5.428399085998535
glucosamine,C(C1C(C(C(C(O1)O)N)O)O)O,5.428659439086914
n-coumaroyldopamine,C1=CC(=CC=C1C=CC(=O)NCCC2=CC(=C(C=C2)O)O)O,5.430032730102539
nobiletin,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,5.436461448669434
arabinogalactan,CC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)OC)O)O)OC)O)O,5.438440322875977
larch arabinogalactan,CC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)OC)O)O)OC)O)O,5.438440322875977
kava,COC1=CC(=O)OC(C1)C=CC2=CCCC=C2,5.44020938873291
3-n-butylphthalide,CCCCC1C2=CC=CC=C2C(=O)O1,5.44023323059082
cyanidin-3-glucoside,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O.[Cl-],5.441764831542969
vitamin,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)C(=O)O)O)O)O,5.442014694213867
7-keto-dehydroepiandrosterone acetate,CC(=O)OC1CCC2(C3CCC4(C(C3C(=O)C=C2C1)CCC4=O)C)C,5.444191932678223
cannabigerol,CCCCCC1=CC(=C(C(=C1)O)CC=C(C)CCC=C(C)C)O,5.444500923156738
cbg,CCCCCC1=CC(=C(C(=C1)O)CC=C(C)CCC=C(C)C)O,5.444500923156738
potassium benzoate,C1=CC=C(C=C1)C(=O)[O-].[K+],5.448254585266113
calcium d-pantothenate,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2],5.4492950439453125
calcium pantothenate,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2],5.4492950439453125
d-calcium pantothenate,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2],5.4492950439453125
glyceryl dilaurate,CCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCC,5.451382637023926
matrine,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,5.4522552490234375
gkc,C1CCC(CC1)COC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)O,5.455778121948242
l-tryosine,C1=CC(=CC=C1CC(C(=O)O)N)O,5.455890655517578
tyrosine,C1=CC(=CC=C1CC(C(=O)O)N)O,5.455890655517578
l-tyrosine,C1=CC(=CC=C1CC(C(=O)O)N)O,5.455890655517578
coumestrol dimethyl ether,COC1=CC2=C(C=C1)C3=C(O2)C4=C(C=C(C=C4)OC)OC3=O,5.459077835083008
tauroxicum,C1=CC=C(C=C1)COC(=O)NCCC(=O)NCCS(=O)(=O)[O-].C1=CC=C(C=C1)COC(=O)NCCC(=O)NCCS(=O)(=O)[O-].[Zn+2],5.459624290466309
deoxyribonucleic acid,C1C(C(OC1N)COP(=O)(O)OC2CC(OC2COP(=O)(O)OC3CC(OC3CO)N)N)O,5.469228744506836
chitosan,COC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)OC9C(C(C(C(O9)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)O,5.470131874084473
s-adenosylmethionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5.471783638000488
s-adenosyl-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5.471783638000488
s-adenosyl-l-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5.471783638000488
s-adenosyl methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5.471783638000488
sam-e,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5.471783638000488
same,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,5.471783638000488
amentoflavone,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,5.4733781814575195
pseudoprotodioscin,CC1C(C(C(C(O1)OC2C(OC(C(C2O)OC3C(C(C(C(O3)C)O)O)O)OC4CCC5(C6CCC7(C(C6CC=C5C4)CC8C7C(=C(O8)CCC(C)COC9C(C(C(C(O9)CO)O)O)O)C)C)C)CO)O)O)O,5.473402976989746
galactooligosaccharide,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O,5.474761009216309
ferrum phos,O.[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Fe+2].[Fe+2].[Fe+2].[Fe+3],5.475027084350586
peptizyme sp,C1C=CCOC2=C(C=NC=C2)C(N3CN1C(=O)C4=C(C(=O)C=CN43)O)C5=CC=CC=C5.C1C=CCOC2=C(C=NC=C2)C(N3CN1C(=O)C4=C(C(=O)C=CN43)O)C5=CC=CC=C5,5.475643157958984
serrapeptase,C1C=CCOC2=C(C=NC=C2)C(N3CN1C(=O)C4=C(C(=O)C=CN43)O)C5=CC=CC=C5.C1C=CCOC2=C(C=NC=C2)C(N3CN1C(=O)C4=C(C(=O)C=CN43)O)C5=CC=CC=C5,5.475643157958984
serratiopeptidase,C1C=CCOC2=C(C=NC=C2)C(N3CN1C(=O)C4=C(C(=O)C=CN43)O)C5=CC=CC=C5.C1C=CCOC2=C(C=NC=C2)C(N3CN1C(=O)C4=C(C(=O)C=CN43)O)C5=CC=CC=C5,5.475643157958984
octadecatetraenoic acid,CCCCCCCCCC=CC=CC=CC=CC(=O)O,5.476916313171387
bergamot oil,CCNC(=O)N(C)C(C)COC(=O)C=CC(=O)OC(C)C.CCNC(=O)N(CC)C(C)COC(=O)C=CC(=O)OC(C)C.CCN(CC)C(=O)NC(C)COC(=O)C=CC(=O)OC(C)C.CCN(CC)C(=O)N(CC)C(C)COC(=O)C=CC(=O)OC(C)C.CC(C)OC(=O)C=CC(=O)OCC(C)NC(=O)NCC1=CC=CC=C1.CC(C)OC(=O)C=CC(=O)OCC(C)NC(=O)NC1=CC=CC=C1.CC(C)OC(=O)C=CC(=O)OCC(C)NC(=O)N(C)C.CC(C)OC(=O)C=CC(=O)OCC(C)N(C)C(=O)N(C)C,5.477701187133789
oxytocin,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,5.481821060180664
carnitine fumarate,C[N+](C)(C)CC(CC(=O)O)O.C[N+](C)(C)CC(CC(=O)O)O.C(CC(=O)[O-])C(=O)[O-],5.482570648193359
pqq,C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)O)C(=O)O,5.4850568771362305
pyrroloquinoline quinone,C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)O)C(=O)O,5.4850568771362305
xanthohumol,CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)C=CC2=CC=C(C=C2)O)O)C,5.487561225891113
fucoxanthin,CC(=CC=CC=C(C)C=CC=C(C)C(=O)CC12C(CC(CC1(O2)C)O)(C)C)C=CC=C(C)C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,5.490379333496094
glycitein,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,5.493481636047363
