Ingredient,SMILES,score
phosphatidic acid,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC,5.919000625610352
indigo,C1=CC=C2C(=C1)C(=C(N2)C3=NC4=CC=CC=C4C3=O)O,5.9197187423706055
octyl gallate,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,5.919785499572754
insulin,CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)NC(CC(=O)N)C(=O)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC5=CC=CC=C5)C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CC7=CC=C(C=C7)O)C(=O)NC(C(C)O)C(=O)N8CCCC8C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)O)C(C)C)CC(C)C)CC9=CC=C(C=C9)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC2=CNC=N2)CO)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC=N2)NC(=O)C(CCC(=O)N)NC(=O)C(C(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC2=CC=CC=C2)N)C(=O)NC(C(=O)NC(C(=O)N1)CO)C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CN,5.920228004455566
lithium carbonate,[Li+].[Li+].C(=O)([O-])[O-],5.922804832458496
potassium alpha-ketoglutarate,C(CC(=O)[O-])C(=O)C(=O)[O-].[K+].[K+],5.924574851989746
10-hydroxydecenoic acid,C(CCCC=CC(=O)O)CCCO,5.924941062927246
10-hydroxy-2-decenoic acid,C(CCCC=CC(=O)O)CCCO,5.924941062927246
10-hda,C(CCCC=CC(=O)O)CCCO,5.924941062927246
zinc aspartate,C(C(C(=O)[O-])N)C(=O)O.C(C(C(=O)[O-])N)C(=O)O.[Zn+2],5.925142288208008
cannabigerol,CCCCCC1=CC(=C(C(=C1)O)CC=C(C)CCC=C(C)C)O,5.92543888092041
cbg,CCCCCC1=CC(=C(C(=C1)O)CC=C(C)CCC=C(C)C)O,5.92543888092041
mercurius solubilis,N.N.[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Hg+2],5.926021575927734
merc sol,N.N.[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Hg+2],5.926021575927734
citrulline nitrate,C(CC(C(=O)O)N)CNC(=O)N.[N+](=O)(O)[O-],5.927949905395508
5;7-dimethoxyflavone,COC1=CC2=C(C(=C1)OC)C(=O)C=C(O2)C3=CC=CC=C3,5.931114196777344
pantothenic acid,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O,5.93162727355957
pantothenate,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O,5.93162727355957
magnesium l-aspartate,[H+].[H+].C(C(C(=O)[O-])N)C(=O)[O-].C(C(C(=O)[O-])N)C(=O)[O-].[Mg+2],5.942054748535156
triphosphate,[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-],5.942410469055176
nmn,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N,5.94697380065918
beta-nicotinamide mononucleotide,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N,5.94697380065918
nicotinamide mononucleotide,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N,5.94697380065918
punicic acid,CCCCC=CC=CC=CCCCCCCCC(=O)O,5.949676513671875
deoxyribonucleic acid,C1C(C(OC1N)COP(=O)(O)OC2CC(OC2COP(=O)(O)OC3CC(OC3CO)N)N)O,5.951132774353027
cichoric acid,C1=CC(=C(C=C1C=CC(=O)OC(C(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)C(=O)O)O)O,5.952248573303223
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,5.9536542892456055
mitragynine,CCC1CN2CCC3=C(C2CC1C(=COC)C(=O)OC)NC4=C3C(=CC=C4)OC,5.953824043273926
thiamine mononitrate,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[N+](=O)([O-])[O-],5.954777717590332
thiamine nitrate,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[N+](=O)([O-])[O-],5.954777717590332
fibroblast growth factor,CC(C)CC(C(=O)NCC(=O)NC(CC(=O)N)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)N2CCCC2CO)NC(=O)C3CCCN3C(=O)C(CC(C)C)NC(=O)C(CC(=O)N)NC(=O)C(CC4=CC=CC=C4)N,5.955402374267578
citicoline sodium salt,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O.[Na+],5.95698356628418
citicoline sodium,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O.[Na+],5.95698356628418
centellin,CCCCCC=CC(C#CC(C=C)O)OC(=O)C,5.958220481872559
ascorbigen,C1C(C2C(O1)(C(C(=O)O2)(CC3=CNC4=CC=CC=C43)O)O)O,5.961974143981934
epidermal growth factor,CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)O)C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CO)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CS)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)C(CC7=CN=CN7)NC(=O)C(CCSC)NC(=O)C(CS)NC(=O)C(C(C)C)NC(=O)CNC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(CC8=CC=C(C=C8)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)C(CS)NC(=O)CNC(=O)C1CCCN1C(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CO)NC(=O)C(CC(=O)N)N,5.963542938232422
mulberroside a,C1=CC(=C(C=C1OC2C(C(C(C(O2)CO)O)O)O)O)C=CC3=CC(=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O,5.967841148376465
synephrine hydrochloride,CNCC(C1=CC=C(C=C1)O)O.Cl,5.9696455001831055
synephrine hcl,CNCC(C1=CC=C(C=C1)O)O.Cl,5.9696455001831055
sassafras,C=CCC1=CC2=C(C=C1)OCO2,5.980485916137695
maltodextrin,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,5.9845380783081055
maltose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,5.9845380783081055
lactose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,5.9845380783081055
magnesium aspartate,C(C(C(=O)[O-])N)C(=O)O.C(C(C(=O)[O-])N)C(=O)O.O.O.O.O.[Mg+2],5.987325668334961
cetyl palmitoleate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCC,5.987541198730469
potassium malate,C(C(C(=O)[O-])O)C(=O)[O-].[K+].[K+],5.98881721496582
6-gingerol,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,5.991549491882324
(s)-5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-decanone,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,5.991549491882324
gingerol,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,5.991549491882324
magnesium taurate,C(CS(=O)(=O)[O-])N.C(CS(=O)(=O)[O-])N.[Mg+2],5.996644020080566
alpha-arbutin,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,5.9984893798828125
arbutin,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,5.9984893798828125
3-phenyllactic acid,C1=CC=C(C=C1)CC(C(=O)O)O,5.999825477600098
pyridoxyl-5-phosphate,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O,6.001674652099609
pyridoxine phosphate,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O,6.001674652099609
pyridoxine 5-phosphate,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O,6.001674652099609
pyridoxol 5'-phosphate,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O,6.001674652099609
dihydromyricetin,C1=C(C=C(C(=C1O)O)O)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O,6.003547668457031
potassium alpha-ketoisocaproate,CC(C)CC(=O)C(=O)[O-].[K+],6.004341125488281
ketoisocaproate potassium,CC(C)CC(=O)C(=O)[O-].[K+],6.004341125488281
tauroxicum,C1=CC=C(C=C1)COC(=O)NCCC(=O)NCCS(=O)(=O)[O-].C1=CC=C(C=C1)COC(=O)NCCC(=O)NCCS(=O)(=O)[O-].[Zn+2],6.011344909667969
dao,CCCCCCCCCCCC(=O)O,6.011824607849121
lauric acid,CCCCCCCCCCCC(=O)O,6.011824607849121
nas,CC(=O)N1C=C(C2=C1C=CC(=C2)O)CCN,6.016249656677246
oleuropein aglycone,CC=C1C(C(=COC1O)C(=O)OC)CC(=O)OCCC2=CC(=C(C=C2)O)O,6.020878791809082
danshen,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C(C(=C(C=C2)O)O)C=CC3=CC(=C(C=C3)O)O)O)O,6.0233869552612305
salvianolic acid,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C(C(=C(C=C2)O)O)C=CC3=CC(=C(C=C3)O)O)O)O,6.0233869552612305
artepillin-c,CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C=CC(=O)O)C,6.026405334472656
artepillin c,CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C=CC(=O)O)C,6.026405334472656
curcumin i,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,6.042140007019043
curcuma,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,6.042140007019043
curcumin phytosome,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,6.042140007019043
curcumin,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,6.042140007019043
tumeric,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,6.042140007019043
turmeric essential oil,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,6.042140007019043
3-n-butylphthalide,CCCCC1C2=CC=CC=C2C(=O)O1,6.047369003295898
ginkgolide b,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O,6.049063682556152
chromium picolinate,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],6.049098014831543
chromium gtf,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],6.049098014831543
gtf chromium,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],6.049098014831543
chromax,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],6.049098014831543
isopropylnorsynephrine,CC(C)NCC(C1=CC=C(C=C1)O)O,6.0515031814575195
nobiletin,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,6.055253028869629
same,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,6.058414459228516
s-adenosyl methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,6.058414459228516
sam-e,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,6.058414459228516
s-adenosylmethionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,6.058414459228516
s-adenosyl-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,6.058414459228516
s-adenosyl-l-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,6.058414459228516
silychristin,COC1=C(C=CC(=C1)C2C(C3=C(O2)C(=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)O)CO)O,6.059625625610352
riboflavin-5'-phosphate,CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)(O)O)O)O)O,6.061990737915039
thiamine hydrochloride,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],6.064918518066406
thiamine hcl,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],6.064918518066406
metabolin,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],6.064918518066406
calcium caprylate,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Ca+2],6.065426826477051
calcium octanoate,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Ca+2],6.065426826477051
7-hydroxymatairesinol,COC1=C(C=CC(=C1)CC2C(COC2=O)C(C3=CC(=C(C=C3)O)OC)O)O,6.066917419433594
hydroxymatairesinol,COC1=C(C=CC(=C1)CC2C(COC2=O)C(C3=CC(=C(C=C3)O)OC)O)O,6.066917419433594
isopropoxy isoflavone,CC(C)OC1=C(C(=O)C2=CC=CC=C2O1)C3=CC=CC=C3,6.072057723999023
theophylline anhydrous,CN1C2=C(C(=O)N(C1=O)C)NC=N2,6.074638366699219
theophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2,6.074638366699219
chromium nicotinate,C1=CC(=CN=C1)C(=O)[O-].C1=CC(=CN=C1)C(=O)[O-].C1=CC(=CN=C1)C(=O)[O-].[Cr+3],6.07993221282959
aurantium,CC(CCCC(C)(C)O)CC=NC1=CC=CC=C1C(=O)OC,6.09051513671875
potassium-magnesium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Mg+2].[K+],6.094651222229004
adrafinil,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)NO,6.095219612121582
geraniol,CC(=CCCC(=CCO)C)C,6.096776962280273
strontium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Sr+2],6.103455543518066
gamma-terpinene,CC1=CCC(=CC1)C(C)C,6.10947322845459
7-methoxy-5-methyl-3-phenyl-chromen-4-one,CC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=CC=C3)OC,6.111553192138672
5-methyl-7-methoxy-isoflavone,CC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=CC=C3)OC,6.111553192138672
5-methyl-7-methoxyisoflavone,CC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=CC=C3)OC,6.111553192138672
malvidin,COC1=CC(=CC(=C1O)OC)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O,6.111886978149414
ferronyl iron,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=[C-]1.[Fe],6.1125688552856445
tributyrin,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,6.112574577331543
aminopeptidase n,C1=CC=C(C(=C1)C2=C(C(=O)C3=CC=CC(=C3O2)CC(=O)O)[N+](=O)[O-])[N+](=O)[O-],6.114048957824707
coluracetam,CC1=C(OC2=NC3=C(CCCC3)C(=C12)NC(=O)CN4CCCC4=O)C,6.117502212524414
s-adenosyl-l-methionine disulfate tosylate,CC1=CC=C(C=C1)S(=O)(=O)O.C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.OS(=O)(=O)O.OS(=O)(=O)O,6.119647979736328
omega-3,CCC=CCC=CCC=CCCCCCCCC(=O)O.CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,6.121953964233398
stibnite,S=[Sb]S[Sb]=S,6.128931045532227
l carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,6.129632949829102
carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,6.129632949829102
l-carnitine base,C[N+](C)(C)CC(CC(=O)[O-])O,6.129632949829102
l-carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,6.129632949829102
2cm,CC1=C(C(=CC=C1)Cl)N,6.130334854125977
zinc difumarate hydrate,C(=CC(=O)[O-])C(=O)O.C(=CC(=O)[O-])C(=O)O.O.[Zn+2],6.131105422973633
sweet clover,CC1=CC=C(C=C1)C(=O)C,6.136723518371582
yellow sweet clover,CC1=CC=C(C=C1)C(=O)C,6.136723518371582
folinate,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,6.13736629486084
folinic acid,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,6.13736629486084
clay,[O-2].[O-2].[O-2].[O-2].[O-2].[Al+3].[Al+3].[Si+4],6.140193939208984
glyceryl monostearate,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O,6.141139984130859
glycerol monostearate,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O,6.141139984130859
glycerol stearate,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O,6.141139984130859
glyceryl stearate,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O,6.141139984130859
zinc picolinate,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Zn+2],6.141413688659668
rhododendrol,CC(CCC1=CC=C(C=C1)O)O,6.14469051361084
cannabinol,CCCCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)O,6.144998550415039
fucoxanthin,CC(=CC=CC=C(C)C=CC=C(C)C(=O)CC12C(CC(CC1(O2)C)O)(C)C)C=CC=C(C)C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C,6.145387649536133
magnesium potassium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Mg+2].[K+].[K+].[K+].[K+],6.153827667236328
matrix,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(CC=C)O,6.158206939697266
alpha-mangostin,CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CC=C(C)C)O)C,6.159013748168945
mangostin,CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CC=C(C)C)O)C,6.159013748168945
gf5,C(CC(=O)NC(CSCCS(=O)(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N,6.159601211547852
n-acetyl-l-tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
n acetyl l tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
n-acetyltyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
n-acetyl l-tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
acetyl-l-tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
n-acetyl l tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
acetyl tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
acetyl l-tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
n-acetyl tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
n-acetyl-tyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,6.160966873168945
amino acids,CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CCCN=C(N)N)N,6.161142349243164
amino acid,CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CCCN=C(N)N)N,6.161142349243164
carthamus,C1=CC(=CC=C1C=CC(=O)C2=C(C(C(=C(C2=O)C=C3C(=O)C(=C(C(C3=O)(C4C(C(C(C(O4)CO)O)O)O)O)O)C(=O)C=CC5=CC=C(C=C5)O)O)(C6C(C(C(C(O6)CO)O)O)O)O)O)O,6.161974906921387
aegeline,COC1=CC=C(C=C1)C(CNC(=O)C=CC2=CC=CC=C2)O,6.16497802734375
sdg,COC1=C(C=CC(=C1)CC(COC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O,6.165037155151367
secoisolariciresinol diglycoside,COC1=C(C=CC(=C1)CC(COC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O,6.165037155151367
secoisolariciresinol diglucoside,COC1=C(C=CC(=C1)CC(COC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O,6.165037155151367
7;4'-dimethoxyflavone,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OC,6.169803619384766
cannabivarin,CCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)O,6.171384811401367
cytidine diphosphate choline,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,6.17305850982666
citicholine,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,6.17305850982666
cdp-choline,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,6.17305850982666
cdp choline,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,6.17305850982666
cytidine 5'-diphosphocholine,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,6.17305850982666
citicoline,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,6.17305850982666
cytidine-5'-diphosphocholine,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,6.17305850982666
xantinol nicotinate,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O.C1=CC(=CN=C1)C(=O)O,6.175644874572754
xanthinol nicotinate,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O.C1=CC(=CN=C1)C(=O)O,6.175644874572754
magnesium chelate,C1=CC2=C(C(=C(C=C2Cl)I)[O-])[NH+]=C1.C1=CC2=C(C(=C(C=C2Cl)I)[O-])[NH+]=C1.[Mg+2],6.176702499389648
l-carnitine l-tartrate,C[N+](C)(C)CC(CC(=O)O)O.C[N+](C)(C)CC(CC(=O)O)O.C(C(C(=O)[O-])O)(C(=O)[O-])O,6.177386283874512
l-carnitine tartrate,C[N+](C)(C)CC(CC(=O)O)O.C[N+](C)(C)CC(CC(=O)O)O.C(C(C(=O)[O-])O)(C(=O)[O-])O,6.177386283874512
carnipure tartrate,C[N+](C)(C)CC(CC(=O)O)O.C[N+](C)(C)CC(CC(=O)O)O.C(C(C(=O)[O-])O)(C(=O)[O-])O,6.177386283874512
l-carnipure,C[N+](C)(C)CC(CC(=O)O)O.C[N+](C)(C)CC(CC(=O)O)O.C(C(C(=O)[O-])O)(C(=O)[O-])O,6.177386283874512
l-carnitine-l-tartrate,C[N+](C)(C)CC(CC(=O)O)O.C[N+](C)(C)CC(CC(=O)O)O.C(C(C(=O)[O-])O)(C(=O)[O-])O,6.177386283874512
carnitine tartrate,C[N+](C)(C)CC(CC(=O)O)O.C[N+](C)(C)CC(CC(=O)O)O.C(C(C(=O)[O-])O)(C(=O)[O-])O,6.177386283874512
gs4,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NCCCCNC(=O)OCC2=CN=CS2,6.178504943847656
pyridoxal 5'-phosphate,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O,6.179184913635254
pyridoxal 5-phosphate monohydrate,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O,6.179184913635254
pyridoxal 5-phosphate,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O,6.179184913635254
pyridoxal-5-phosphate,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O,6.179184913635254
creatine malate,CN(CC(=O)O)C(=N)N.C(C(C(=O)O)O)C(=O)O,6.183205604553223
valencene,CC1CCC=C2C1(CC(CC2)C(=C)C)C,6.1888933181762695
chitosan,COC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)OC9C(C(C(C(O9)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)O,6.190268516540527
